Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Khakis,1,820.7962728,245355.5589,Social,273.5987576,No,896.771466,No,Female,By_16:00,0.512527753,0.092245053,365.4114243,1.604793745,40.09091936,7.454,8546,18.11489069,802.6136247,10572.94191,99806.91511,No,804199.0622,28.33043637,630.1991384,73.35078437,75139.87892,70,30-45,2,1254.479631,12,Car,Hightech,884.9004441,2,Yes
Turquoises,5,973.8960196,210144.5695,Education,324.6320065,No,647.3316411,No,Male,After_16:00,0.079210643,0.507444982,304.1618385,8.327544837,52.39992081,6.283,9717,67.0238992,814.5356179,8102.387646,94557.87528,Maybe,419038.2535,28.54007039,458.6814722,83.30894755,105720.5717,100,45_and_up,1,,13,Car,Student_or_Unemployed,,1,No
Oranges,7,436.2888807,67470.98441,Other,145.4296269,Yes,463.9424982,Yes,Female,After_16:00,0.45418723,0.638698578,885.6269708,1.872591618,88.76003516,5.537,6463,24.00020708,357.6835945,5354.792171,43963.07137,Yes,215242.6416,18.9125248,228.8820639,57.83968135,21305.20601,50,30-45,2,530.5129922,10,Public_or_other,Hightech,324.4070147,0,Yes
Purples,8,175.757971,28043.24699,Education,58.58599032,Yes,478.6681396,Yes,Male,After_16:00,0.074177059,0.14026808,921.0506105,3.339589613,57.9706352,3.067,6933,47.77911892,383.9423263,5554.566048,50683.31823,No,229123.1878,19.59444631,118.8739184,64.48330088,3500.904252,100,45_and_up,2,650.6012937,14,Public_or_other,Industry_or_other,514.3727722,0,Yes
Turquoises,7,492.8631589,105913.0838,Social,164.2877196,No,644.6804672,No,Male,After_16:00,0.724536219,0.012061717,786.0427357,6.331320237,41.11151511,6.949,9051,61.83051358,772.1266172,7991.057906,93047.01008,Yes,415612.9048,27.78716641,491.8854694,67.36417115,27164.74254,70,Below_30,1,1201.062714,13,Public_or_other,Services_or_Retail,883.3614242,0,No
Khakis,4,204.3857158,64589.40393,Environment,68.12857192,No,948.051634,No,Female,After_16:00,0.937082384,0.310981164,345.9111101,5.211039507,12.91100055,11.279,4721,4.029476666,890.0130888,11260.54252,108179.3238,No,898801.9007,29.83308715,720.0858237,33.88158602,4719.630884,90,Below_30,5,1349.325615,14,Foot_or_bicycle,Student_or_Unemployed,907.0173428,0,Yes
Yellows,1,921.6301175,,Social,307.2100392,Yes,259.3026218,Yes,Female,By_16:00,0.190398342,0.545635508,940.9802083,4.341702135,5.184535938,4.817,9183,36.61542709,342.6479909,3278.3222,45671.95447,Maybe,67237.84969,18.51075339,305.2079731,67.56407369,94695.2182,70,30-45,1,635.4432501,11,Car,Industry_or_other,602.2595923,3,No
Reds,2,375.83481,62104.77883,Other,125.27827,No,495.734646,Yes,Male,By_16:00,0.845866611,0.287187644,487.5656145,8.606328932,46.59725106,7.47,4530,69.78098033,484.7928685,5926.932197,59451.63438,Yes,245752.8392,22.01801236,35.86941162,70.61104272,15829.92321,50,30-45,1,751.9895662,8,Foot_or_bicycle,Hightech,532.2050399,0,Yes
Blues,8,2266.706466,197046.2809,Healthcare,755.5688222,No,260.791969,Yes,Male,After_16:00,0.661775079,0.546647123,667.0301524,5.433947842,62.39451806,5.337,8663,27.94126419,265.0232411,3137.966172,45163.80621,No,68012.45111,16.27953442,484.0253949,35.35700692,571649.8139,80,Below_30,4,689.1323627,13,Car,Industry_or_other,,1,Yes
Purples,8,212.0352562,23588.64897,Environment,70.67841874,Yes,333.7461334,Yes,Female,By_16:00,0.020326657,0.347128985,490.1179385,5.70548137,19.48409397,5.904,4096,67.99873607,362.779169,4063.019672,45022.5526,No,111386.4816,19.04676269,221.5241928,57.0608533,5076.117294,,45_and_up,3,584.3657528,15,Foot_or_bicycle,Services_or_Retail,448.9797746,0,No
Blues,3,1033.61461,321393.8536,Education,344.5382033,No,932.8250121,No,Female,By_16:00,0.524199642,0.160054407,363.5622635,7.131764386,99.90321505,6.151,7849,59.80852908,,9948.46961,50922.60865,Maybe,870162.5033,17.60993312,475.7332463,39.19140364,119061.1117,100,Below_30,1,595.3335295,14,Public_or_other,Public_Sector,445.9045164,0,Yes
Blues,9,1369.669205,219028.4037,Financial,456.5564017,Yes,479.7400779,Yes,Male,By_16:00,0.67220283,0.461257639,299.4511509,1.596674589,76.91158839,10.721,3279,98.42062879,273.3444814,5344.089741,50335.63684,Maybe,230150.5423,16.53313284,445.6328952,79.08525798,208910.3043,60,30-45,2,735.560063,8,Car,Public_Sector,883.1520439,0,No
Purples,6,312.6833482,35999.9467,Education,104.2277827,No,345.396839,Yes,Male,After_16:00,0.981632481,0.499688243,724.3891985,2.350356118,72.89778239,5.465,4535,34.85226596,468.686412,4391.341214,53197.79055,Maybe,119298.9764,21.64916654,173.6305282,18.88464643,10977.65848,100,Below_30,1,670.0777009,13,Foot_or_bicycle,Hightech,427.4404924,0,Yes
Yellows,7,-123.2780921,-10075.85532,Education,-41.09269735,Yes,245.1981975,Yes,Male,By_16:00,0.289697449,0.709904261,377.8310032,3.858341533,43.7514724,8.324,,84.35417672,359.5798396,3171.141654,47866.52654,Yes,60122.15606,18.96259053,326.9627285,17.35114164,1657.517078,100,45_and_up,1,672.7453713,16,Public_or_other,Industry_or_other,649.2073919,0,Yes
Blues,2,1667.626359,234441.4464,Environment,,Yes,421.7517523,Yes,Female,After_16:00,0.677246708,0.006502347,161.6236484,7.093442953,60.47993784,7.862,6138,42.14997608,568.0149358,5353.547394,61537.53359,Yes,177874.5405,23.83306392,152.5382258,53.08793432,309563.3948,90,45_and_up,1,747.4442465,15,Car,Public_Sector,388.1112582,0,No
Greens,2,503.7532586,50123.74091,Environment,167.9177529,Yes,298.501737,Yes,Male,After_16:00,0.04565952,0.433737417,459.5552101,5.298590353,23.69868301,1.319,8681,19.6668131,533.1680113,4051.353392,62131.25938,Yes,89103.28698,23.09043116,240.0742975,60.2409828,28374.28948,90,Below_30,2,822.816361,14,Car,Public_Sector,626.2299543,0,No
Oranges,8,496.7395238,63567.31379,Other,165.5798413,No,383.9073241,Yes,Female,After_16:00,0.279874854,0.800923438,474.3041501,6.348499949,84.44946376,4.778,7222,92.39913656,604.5773962,5048.228034,63598.38592,No,,24.58815561,197.922565,46.56027292,27592.26367,50,45_and_up,1,771.7662523,11,,Hightech,378.5117267,0,Yes
Khakis,5,386.8605525,105245.3841,Social,128.9535175,Yes,816.1497737,No,Female,By_16:00,0.276075388,0.293784743,711.9103337,1.445603329,68.93460194,8.053,7947,15.71430936,772.6976241,9706.892986,94257.93285,Yes,666100.4532,27.79743916,518.4007393,70.81523151,16767.96319,70,30-45,2,1180.685812,10,Motorcycle_or_truck,Student_or_Unemployed,807.2859464,2,Yes
Turquoises,1,448.1535417,85182.54512,Education,149.3845139,Yes,570.223398,No,Male,By_16:00,0.746563278,0.162427102,174.87057,4.999411437,0.556017715,12.466,3534,72.02419995,752.8598749,7207.95373,90329.18454,No,325154.7237,27.43829213,467.7893171,82.65008498,22475.1175,100,30-45,3,1178.217896,14,Public_or_other,Student_or_Unemployed,887.2433385,0,No
Browns,9,260.8336187,27549.77714,Financial,86.94453957,Yes,316.8660996,Yes,Female,After_16:00,0.170123553,0.47749984,327.9398002,,63.48129825,0.895,9105,49.44421139,370.084508,3908.830012,44351.78003,No,100404.1251,19.23758062,243.0780614,28.58049732,7656.297501,60,Below_30,3,568.2038779,5,Foot_or_bicycle,Public_Sector,406.8824215,0,Yes
Purples,2,281.0385634,34948.2983,Social,93.67952113,Yes,373.0623073,Yes,Male,After_16:00,0.609755219,0.510755643,569.0904451,3.212854445,92.98219192,4.328,5672,73.0194862,366.8800985,4464.38327,47952.67855,Yes,139175.4852,19.1541144,186.8865032,18.7520714,8879.532201,70,Below_30,0,634.0246552,9,Motorcycle_or_truck,Services_or_Retail,533.0526716,3,No
Khakis,3,361.7466706,73848.11727,Education,120.5822235,Yes,612.429553,No,Male,After_16:00,0.589537642,0.796431168,382.6447756,4.325813428,81.38110873,7.419,8581,16.74233291,500.8140003,7125.923531,68784.77501,Maybe,375069.9574,22.37887397,316.6482946,98.90088397,14670.65486,100,45_and_up,0,909.9832204,16,Foot_or_bicycle,Hightech,796.0153298,0,No
Purples,8,458.9874691,58904.2067,Financial,152.995823,Yes,385.0053259,Yes,,After_16:00,0.960093468,0.773717328,704.2120884,6.403024248,22.62610861,6.648,3352,63.23015259,408.3956578,4666.844574,49665.10119,No,148229.101,20.20880149,153.966798,95.56061164,23570.71769,60,30-45,2,633.1948427,9,Car,Services_or_Retail,,0,Yes
Pinks,,244.0291549,55924.11587,Healthcare,81.34305164,Yes,687.5094398,No,Female,By_16:00,0.916454056,0.135597937,282.0127422,0.528643664,64.04086577,5.474,4526,30.4637721,657.5648524,8190.224103,75708.37934,Yes,472669.2299,25.64302736,244.9488938,54.12252021,6708.035102,80,Below_30,3,908.7230214,7,Foot_or_bicycle,Student_or_Unemployed,496.3274206,0,No
Yellows,4,1203.877213,204123.3806,Environment,401.2924042,Yes,,No,Female,After_16:00,0.331365457,0.681056058,505.3833022,1.3898134,89.16956717,5.471,8529,61.72058599,356.8708843,5800.391266,52840.62002,No,258740.0311,18.89102656,230.2566056,76.87463723,161446.886,90,45_and_up,2,712.1295328,11,Public_or_other,Hightech,680.1584839,6,No
Khakis,6,173.0588673,51742.69254,Healthcare,57.68628911,No,896.9669107,No,Female,By_16:00,0.975441588,0.66232497,370.9332538,3.694210215,33.78399496,11.345,4655,10.4066645,850.5518076,10670.77272,105880.3967,Maybe,804549.639,29.16422136,716.148978,32.98135153,3395.394241,80,30-45,2,1346.232765,10,Foot_or_bicycle,Services_or_Retail,982.0788947,1,No
Purples,5,403.0253316,56390.54851,Education,134.3417772,Yes,419.7543734,Yes,Male,By_16:00,0.02640221,0.372717884,,5.204624885,85.67681019,2.659,7341,1.531932503,443.1694919,5083.882718,52551.4284,No,176193.734,21.0515912,118.913187,22.27469438,18192.05488,100,Below_30,3,657.3941693,16,Public_or_other,Hightech,433.1323785,0,Yes
Purples,2,687.1513036,109333.0017,Environment,229.0504345,Yes,477.3315622,Yes,Female,After_16:00,0.420176287,0.101404497,439.643095,,4.009764595,0.91,9090,52.14954517,438.0956721,5649.506966,56451.01949,Yes,227845.4203,20.93073511,101.9524712,57.64500222,52703.15199,90,Below_30,3,730.9046777,11,Public_or_other,Student_or_Unemployed,577.7708332,0,Yes
Blues,6,1166.090901,213990.638,Social,388.696967,Yes,550.5333364,No,Female,By_16:00,0.853107037,0.064539625,965.8263782,9.665159034,92.29878248,10.538,3462,0.339011638,215.1222385,5935.577841,42200.29838,Yes,303086.9544,14.667046,340.5514785,65.96800219,151484.0291,70,30-45,3,588.4775348,13,Motorcycle_or_truck,Services_or_Retail,679.6283731,0,Yes
Khakis,1,67.42803311,21476.43013,Environment,22.47601104,Yes,955.5267654,No,Male,By_16:00,0.521113647,0.053507324,593.0913512,0.29855252,22.07665246,9.535,6465,20.46637337,842.5871453,11240.44194,103683.0349,Yes,913031.3994,29.02735168,680.0608935,55.45886969,537.6470832,90,Below_30,4,1289.361721,15,Public_or_other,Hightech,870.9612281,0,No
Greys,3,186.7516587,23448.65604,Foreign_Affairs,62.2505529,No,376.6818919,Yes,Female,By_16:00,0.119016942,0.937858834,960.4453924,0.051753821,,2.397,9603,89.54985153,531.0510158,4828.92095,60594.68022,No,141889.2477,23.04454417,127.485398,22.32889915,3947.38189,40,Below_30,2,770.1142511,6,Foot_or_bicycle,Hightech,509.0002954,0,Yes
Blues,2,1069.076895,283031.7193,Social,356.3589651,No,794.2320723,No,Male,After_16:00,0.821249128,0.79519242,391.9523843,3.395548342,5.497707217,,4308,87.49119479,12.37451215,7967.069747,28503.50289,Yes,630804.5847,3.51774248,579.8928671,23.35192254,127358.071,70,30-45,3,395.1601961,10,Foot_or_bicycle,Hightech,609.1998559,1,No
Khakis,4,217.2754494,68512.2707,Education,72.42514979,Yes,945.9734762,No,Female,By_16:00,0.695117845,0.56774751,545.6055829,2.184355739,45.74739691,12.14,3860,47.20271497,807.4767533,11074.68827,101675.0713,No,894865.8176,28.41613544,681.0825096,73.05682651,5327.827471,100,Below_30,0,1277.747772,16,Public_or_other,Student_or_Unemployed,912.8426935,1,Yes
Blues,2,1562.847858,393635.5446,Environment,520.9492859,No,755.6120246,No,Female,After_16:00,0.661708665,0.801965368,501.6515523,4.321875612,70.09613928,9.89,4110,22.74376943,811.9555281,9180.031302,90581.87351,No,570949.5317,28.49483336,407.1253529,49.89649532,271919.1078,90,Below_30,2,1084.147848,13,Car,Student_or_Unemployed,555.6533411,0,No
Browns,3,220.2893408,26713.66428,Healthcare,73.42978025,Yes,363.7987774,Yes,Female,After_16:00,0.648653128,0.26026431,158.4732118,2.104883154,35.94952051,2.986,7014,57.01177504,378.783445,4395.554664,46674.18297,Maybe,132349.5505,19.4623597,191.0589006,60.46175659,5475.362408,80,Below_30,0,598.7399381,,Car,Public_Sector,442.9099197,0,No
Reds,2,392.2868255,63198.52607,Other,130.7622752,No,483.3085536,Yes,,By_16:00,0.441652928,0.59360306,179.7825787,7.538453904,81.44390737,2.052,9948,49.73448578,387.7729493,5608.631434,53159.65588,No,233587.158,19.69195138,154.7857396,75.59154571,,50,Below_30,0,699.9694341,11,Public_or_other,Hightech,605.2858486,0,No
Pinks,10,370.3295353,86478.42931,Financial,123.4431784,No,700.5525165,No,Female,After_16:00,0.152110073,0.885952316,867.3701354,9.78666408,25.26996287,0.732,9268,87.55725282,642.3222251,8290.169616,74541.69573,Maybe,490773.8284,25.34407673,246.1673871,47.77482366,15371.66148,60,Below_30,1,892.6349269,5,Motorcycle_or_truck,Services_or_Retail,488.9793454,2,No
Greens,2,392.9918203,36059.22153,Social,130.9972734,No,275.2669623,Yes,Male,By_16:00,0.683722354,0.053985424,687.6413343,6.203566492,29.77337772,0.45,9550,12.43089968,484.8472923,3722.364207,58083.92467,Maybe,75771.90052,22.01924822,262.8611908,61.97047213,17301.28292,70,30-45,2,781.6414969,11,Foot_or_bicycle,Public_Sector,635.5044753,1,No
Purples,5,333.8957456,35594.14694,Education,111.2985819,Yes,319.8077311,Yes,Male,After_16:00,0.25503492,0.974920459,970.4875224,8.721308687,59.21505375,0.384,9616,82.07827529,450.9599555,4099.997222,51482.33192,No,102276.9849,21.23581775,198.2580192,9.277939913,12508.67291,100,30-45,1,654.5578646,15,Car,Public_Sector,433.4262633,1,Yes
Greens,9,435.0290335,39731.99922,Environment,145.0096778,No,273.9955003,Yes,Female,By_16:00,0.648234764,0.912521746,570.3603385,4.673817677,94.39646958,3.075,6925,22.55773412,514.7863622,3769.527727,60792.95764,No,75073.53416,22.68890394,271.7064563,68.52880842,21182.81635,90,30-45,2,815.7534751,14,Motorcycle_or_truck,Services_or_Retail,650.0923981,0,No
Purples,3,625.7752578,90861.6198,Environment,208.5917526,No,435.595457,Yes,Male,After_16:00,0.05463621,0.28305107,421.0614094,9.713035233,94.50327712,1.746,8254,14.54427689,422.0534634,5200.061497,52034.11388,Yes,189743.4021,20.54393982,104.8166708,37.69904054,43729.11101,90,Below_30,2,659.5970984,15,Public_or_other,Industry_or_other,472.3788712,1,Yes
Purples,3,168.6515826,20832.44102,Education,56.21719419,No,370.5706292,Yes,Female,After_16:00,0.990795166,0.364304839,,2.023238384,80.157584,0.146,9854,24.6539234,409.2064948,4524.119281,52474.08941,No,137322.5912,20.22885303,179.1489825,67.36884126,3226.590117,100,30-45,1,697.4704981,13,Public_or_other,Student_or_Unemployed,584.2551796,2,No
Yellows,8,857.3465689,166332.6264,Healthcare,285.7821896,Yes,582.0258659,No,Female,By_16:00,0.676836504,0.174635059,294.2968193,9.299556874,76.83295568,7.427,6573,17.90257187,308.328085,6436.914829,43062.79649,Yes,338754.1086,17.55927348,245.8773577,91.89995297,81967.2421,80,30-45,1,520.5263406,11,Foot_or_bicycle,Student_or_Unemployed,369.656955,,No
Reds,2,466.2143828,77027.22667,Foreign_Affairs,155.4047943,No,495.6554078,Yes,Male,After_16:00,0.978812002,0.829765829,641.9194408,4.038884463,14.77548208,8.531,3469,82.21600242,522.879487,6002.313052,63921.51426,No,245674.2833,22.86655827,96.96903912,19.91006995,24316.05487,40,45_and_up,5,817.222587,7,Public_or_other,Industry_or_other,594.1310158,2,No
Turquoises,3,478.3159956,116397.1313,Social,159.4386652,Yes,730.0433129,No,Male,By_16:00,0.101858257,0.38975814,600.5617459,4.358860659,82.82299158,8.662,7338,66.69909805,957.3520022,9215.137133,111141.5236,No,532963.2387,30.94110538,690.0748348,16.91925486,25590.12662,70,Below_30,1,1415.982592,10,Public_or_other,Services_or_Retail,962.722917,0,No
Purples,8,909.2395408,108956.8561,Environment,303.0798469,Yes,359.498849,Yes,Male,By_16:00,0.697049305,0.920812484,420.0795454,1.519841263,35.34451323,4.67,5330,47.68704711,381.6809979,4358.350486,47776.91085,Maybe,129239.4225,19.5366578,184.3838979,10.94795652,92170.47347,90,45_and_up,1,621.4399695,13,Car,Public_Sector,483.954373,0,Yes
Purples,2,125.3906161,17445.40741,Social,41.79687204,Yes,417.385478,Yes,Male,After_16:00,0.380798462,0.229363169,846.3870997,9.246575721,34.78473118,5.531,4469,14.5881708,383.6603603,4941.1755,49148.96412,No,174210.6372,19.58724994,142.8174168,12.68758404,1798.775384,70,30-45,2,634.0020497,9,Foot_or_bicycle,Student_or_Unemployed,493.9383553,0,No
Purples,8,366.9763979,47706.26518,Social,122.325466,No,389.994551,Yes,Male,By_16:00,0.198860378,0.348431974,773.3809999,2.305327205,56.38063559,4.093,5907,87.61449321,455.5147249,4810.97496,54238.88428,No,152095.7498,21.34279094,119.535576,51.99782918,15095.84509,70,Below_30,2,691.7409448,10,Foot_or_bicycle,Student_or_Unemployed,485.5564746,0,No
Whites,1,92.25008589,,Education,30.75002863,No,303.9869535,Yes,Male,After_16:00,0.669473147,0.117440391,652.0009688,3.917542321,70.136392,0.103,9897,10.20766573,349.7411488,3739.351833,45860.00481,Yes,92408.0679,18.70136757,252.5469326,98.76752032,986.3142895,100,30-45,0,621.5338748,11,Motorcycle_or_truck,Student_or_Unemployed,552.7362911,1,Yes
Yellows,8,101.7557513,19527.5731,Environment,33.91858376,No,575.7189991,No,Female,After_16:00,0.201612591,0.832538875,702.9463863,5.571454456,43.96859219,5.031,8969,32.90159102,527.2211644,6811.63232,67121.33964,No,331452.366,22.9612971,178.1779687,32.56692213,1194.388908,90,Below_30,3,861.5584153,14,Motorcycle_or_truck,Student_or_Unemployed,658.9749348,0,Yes
Pinks,5,136.8205381,32486.63178,Financial,,Yes,712.3191934,No,Female,After_16:00,0.225657685,0.409893196,33.16422296,2.274252181,41.89840083,6.834,3166,3.215207648,665.313328,8453.81859,77529.74095,No,507398.6332,25.79366837,270.7797627,83.78226492,2135.591252,60,Below_30,,935.1280106,7,Public_or_other,Public_Sector,530.2281923,0,Yes
Purples,4,919.5237683,123796.4919,Social,306.5079228,Yes,403.8932852,Yes,Male,By_16:00,0.843156589,0.229563608,178.4265919,1.820619921,4.469094379,5.007,4993,23.99496592,341.3969106,4721.726673,46230.42699,No,163129.7858,18.47692915,186.9985564,46.44978449,94263.61465,70,Below_30,2,609.6571631,9,Public_or_other,Industry_or_other,524.0212301,0,Yes
Browns,5,227.2935186,38052.64205,Healthcare,75.7645062,No,502.2489284,No,Female,After_16:00,0.67695545,0.900951045,575.4760273,4.341696135,20.70629979,,5141,68.43317114,453.4141741,5929.317632,55651.17575,Maybe,252253.986,21.29352423,54.76505629,98.11540784,5826.024906,80,45_and_up,2,693.9456938,7,Motorcycle_or_truck,Student_or_Unemployed,471.2960885,0,No
Pinks,7,88.0905106,19861.69279,Healthcare,29.36350353,No,676.4074582,No,Female,After_16:00,0.873905899,0.276439559,992.2735263,0.429074916,47.74670177,4.019,5981,25.11366815,645.7278561,8055.530294,74656.65076,No,457527.0495,25.41117581,228.8147719,84.30566285,901.5788433,80,Below_30,1,898.7848485,9,Public_or_other,Industry_or_other,499.9780644,0,No
Browns,6,65.02923777,6639.410265,Financial,21.67641259,No,306.2965441,Yes,Female,After_16:00,0.232977157,0.653271898,999.1997904,6.128427917,6.158537976,3.73,6270,63.85538066,369.2502441,3801.465929,43822.28744,Yes,93817.57293,19.2158852,256.380465,75.4892837,501.5432754,60,45_and_up,2,560.2424103,6,Public_or_other,Services_or_Retail,394.5750725,0,Yes
Greys,10,760.8662231,151544.9659,Foreign_Affairs,253.6220744,No,597.5227759,No,Male,After_16:00,0.263182976,0.385705957,327.3079121,2.414605783,15.15644661,3.456,8544,57.07406492,522.9741575,7021.176074,63556.17916,Yes,357033.4677,22.86862824,100.226697,85.42914679,64587.77868,40,45_and_up,1,781.7411796,8,Public_or_other,Industry_or_other,502.6243206,0,Yes
Reds,2,171.740913,30315.15502,Other,57.24697098,No,529.5503762,No,Female,After_16:00,0.415635539,0.123823874,301.1229404,5.847231897,16.52460913,6.495,5505,82.05779956,431.2707638,6158.04529,57801.09058,Yes,280423.601,20.76705959,142.7808823,6.461671297,3344.462658,50,Below_30,0,751.9046616,8,Public_or_other,Services_or_Retail,621.6118732,0,Yes
Purples,2,609.2359994,96883.51265,Education,203.0786665,Yes,477.0738076,Yes,Female,By_16:00,0.661011759,,816.3920895,1.99683724,94.65705205,0.199,9801,80.5678494,433.7565994,5638.251275,56158.01238,Maybe,227599.4179,20.82682403,106.6029586,55.47382673,41454.02343,100,45_and_up,1,728.2454875,13,Motorcycle_or_truck,Industry_or_other,580.3143347,2,No
Whites,9,457.5885812,43001.88928,Environment,152.5295271,No,281.9250154,Yes,Female,After_16:00,0.088487608,0.29629182,779.6853536,5.357770836,77.00490057,4.784,5216,63.49239387,274.8500432,3368.950241,38542.02313,Maybe,79481.71433,16.57860197,313.6530979,73.68881125,23427.78616,90,45_and_up,1,531.2378539,9,Motorcycle_or_truck,Hightech,511.3606269,0,No
